Number,Company name,Primary UK SIC (2007) code,"Turnover
th GBP 2012","Turnover
th GBP 2013","Turnover
th GBP 2014","Turnover
th GBP 2015","Turnover
th GBP 2016","Turnover
th GBP 2017","Turnover
th GBP 2018","Turnover
th GBP 2019","Turnover
th GBP 2020","Turnover
th GBP 2021"
1719,BETTYS & TAYLORS OF HARROGATE LTD,10710,"133,160","149,132","155,985","163,412","173,619","189,653","208,073","227,410","232,070","252,656"
1720,DENTONS UK AND MIDDLE EAST LLP,69102,"144,752","142,830","147,606","157,027","169,196","170,312","205,583","237,707","231,109","229,120"
1721,EXPEDIA.COM LIMITED,82990,"164,349","187,835","205,527","241,141","281,957","287,878","270,407","270,636","236,594","260,040"
1722,PULSE HEALTHCARE LIMITED,78200,"166,246","204,741","262,085","307,757","281,713","241,299","211,476","240,500","235,912","260,019"
1723,BJSS LIMITED,62012,"41,824","47,627","50,470","63,742","67,706","83,173","116,007","140,185","164,799","187,125"
1724,ME GROUP INTERNATIONAL PLC,77210,"207,841","195,590","186,598","177,202","183,994","214,653","229,814","228,118","310,245","214,404"
1725,BIBBY LINE GROUP LIMITED,50200,"1,408,059","1,592,487","1,715,151","1,450,258","1,203,296","1,004,216","821,990","835,413","676,955","259,624"
1726,KAEFER LIMITED,43999,"73,243","86,652","81,869","71,455","71,304","85,098","94,132","86,765","124,011","234,072"
1727,ADVANCE CONSTRUCTION (SCOTLAND) LIMITED,41202,"58,249","66,596","85,863","133,190","154,589","204,922","187,289","200,363","211,588","184,284"
1728,YEO VALLEY FARMS (PRODUCTION) LIMITED,10511,"228,690","261,016","268,380","281,102","271,323","284,960","250,878","253,589","251,392","264,564"
1729,COUNTRY STYLE FOODS LIMITED,10710,"95,279","103,536","133,867","159,719","175,838","172,393","209,840","245,187","248,620","230,422"
1730,SECURITAS SECURITY SERVICES (UK) LIMITED,80100,"350,680","338,401","329,871","319,698","294,024","254,307","260,798","249,477","234,974","244,079"
1731,ANTOLIN INTERIORS UK LIMITED,29320,"404,787","394,255","241,776","361,903","518,953","472,405","360,617","365,872","235,233","258,003"
1732,NOV DOWNHOLE EURASIA LIMITED,9100,"168,183","161,461","155,143","126,091","121,993","86,580","258,000","293,389","247,484","257,308"
1733,BAKER HUGHES LIMITED,9100,"701,120","643,035","584,016","493,473","360,164","340,715","364,672","464,329","363,928","256,322"
1734,THE SKILLS DEVELOPMENT SCOTLAND CO. LIMITED,85590,"225,085","200,342","201,369","208,646","221,509","211,750","216,456","236,432","255,028","260,602"
1735,JCDECAUX UK LIMITED,73110,"273,375","294,855","310,028","312,107","346,066","356,989","398,188","423,475","232,444","256,050"
1736,REISS (HOLDINGS) LIMITED,82990,"100,022","106,097","115,936","128,185","145,239","164,540","172,183","186,498","227,438","170,680"
1737,MARSTON (HOLDINGS) LIMITED,82990,"34,329","35,866","58,518","84,473","97,788","181,679","285,494","296,784","287,426","255,108"
1738,ESH HOLDINGS LIMITED,41201,"173,968","192,457","276,761","275,528","234,123","202,589","196,038","206,248","221,790","254,902"
1739,BOUYGUES E&S SOLUTIONS LIMITED,82990,"107,405","111,727","127,813","133,517","154,201","170,930","192,360","230,836","246,558","254,709"
1740,PENTAGON INVESTMENTS LIMITED,45200,"137,722","172,915","159,015","192,602","206,138","211,039","216,622","278,105","227,902","254,553"
1741,ASHMORE GROUP PLC,70229,"333,300","355,500","294,100","268,100","211,600","257,200","285,700","316,300","338,000","292,900"
1742,ARAMARK LIMITED,56290,"350,563","308,489","319,715","308,208","288,707","272,481","244,298","257,790","201,452","175,349"
1743,EUROPCAR GROUP UK LIMITED,77110,"292,517","309,892","331,251","343,567","333,379","340,678","333,806","331,993","203,288","254,213"
1744,NOTTINGHAM REHAB LIMITED,46900,"71,678","89,377","115,644","134,615","139,313","160,762","165,183","184,902","219,796","244,403"
1745,NERO HOLDINGS LIMITED,56102,"177,404","197,539","215,496","233,747","248,761","264,897","279,223","292,569","239,694","153,394"
1746,MITSUBISHI ELECTRIC AIR CONDITIONING SYSTEMS EUROPE LTD.,27510,"73,902","74,635","95,875","130,046","147,147","164,417","194,185","212,231","230,966","253,712"
1747,ARROW ELECTRONICS (UK) LIMITED,46520,"136,311","133,133","144,811","146,457","175,624","197,541","249,734","280,160","230,539","253,391"
1748,PIZZAEXPRESS (RESTAURANTS) LIMITED,56101,"332,717","334,619","352,422","382,942",n.a.,"396,559","397,837","397,751",n.a.,"162,459"
1749,WH HOLDING LIMITED,93110,"46,165","89,815","114,852","120,747","142,063","183,340","175,346","190,695","139,500","192,728"
1750,DEVRO LIMITED,10110,"241,069","242,700","232,300","230,200","241,100","256,900","253,400","250,000","247,600","252,400"
1751,CCS MEDIA LIMITED,62030,"80,011","97,662","110,862","123,844","152,955","180,177","228,667","244,009","223,723","252,019"
1752,ACCORD-UK LTD,21200,"180,324","226,215","218,414","352,051",n.a.,"438,614","278,145","270,333","283,783","296,870"
1753,WEST HAM UNITED FOOTBALL CLUB LIMITED,93120,"46,165","89,815","114,852","120,747","142,063","183,340","175,346","190,695","138,622","192,096"
1754,REFRESCO DRINKS UK LIMITED,11070,"298,505","296,939",n.a.,"288,437","241,364","269,726","284,721","270,592","272,801","251,720"
1755,R. G. CARTER HOLDINGS LIMITED,64203,"238,535","261,397","269,588","267,552","286,404","243,257","269,590","317,219","234,209","251,287"
1756,SOUTH EAST WATER LIMITED,36000,"200,067","207,887","213,588","214,699","214,430","218,905","224,776","238,635","243,481","248,156"
1757,HDF (UK) HOLDINGS LIMITED,82990,"199,464","207,248","212,913","213,982","214,430","218,905","224,940","238,281","243,481","248,156"
1758,NIJJAR GROUP HOLDINGS (ACTON) LIMITED,46330,"146,386","181,696","196,188","170,899","158,540","184,054","219,810","216,498",n.a.,"223,422"
1759,METHODIST HOMES,87100,"153,743","179,697","196,500","179,826","191,468","207,089","229,430","245,759","251,238","242,998"
1760,NORCROS GROUP (HOLDINGS) LIMITED,70100,"117,306","123,288","133,907","149,095","151,563","176,118","189,174","220,811","218,900","214,400"
1761,LOCKHEED MARTIN UK LIMITED,74909,"166,522","162,380","321,449","281,134","331,097","281,287","240,334","241,358","223,788","250,762"
1762,ETEX BUILDING PERFORMANCE LIMITED,23620,"119,734","122,873","135,386","149,689","158,334","195,193","211,352","225,715","216,370","250,345"
1763,ACADEMIES ENTERPRISE TRUST,85200,"341,313","523,985","314,067","274,251","247,075","297,833","283,941","235,467","221,738","234,417"
1764,ALLEN & OVERY SERVICE COMPANY LIMITED,,"160,968","151,784","150,522","161,160","175,808","188,174","193,094","206,925","223,679","238,583"
1765,SABIC UK PETROCHEMICALS LIMITED,20140,"317,500","330,500","180,800","315,800","324,100","280,900","302,800","303,200","485,100","249,900"
1766,W.BRINDLEY(GARAGES)LIMITED,45111,"129,653","146,999","158,356","160,606","192,044","182,985","212,435","217,401","188,860","248,783"
1767,TESCO MAINTENANCE LIMITED,96090,"140,342","144,887","154,118","166,180","169,650","174,902","190,042","210,850","216,584","243,389"
1768,W.H.BOWKER LIMITED,49410,"105,203","114,155","130,831","150,187","164,549","190,709","196,495","222,872","219,817","248,420"
1769,ADDISON MOTORS LIMITED,45111,"541,075","622,411","699,749","547,163","552,225","572,317","590,132","324,959","236,225","248,214"
1770,VICTREX MANUFACTURING LIMITED,20160,"156,400","153,500","176,200","199,300","178,900","224,400","222,100","231,000","194,400","217,400"
1771,SHURE EUROPE HOLDINGS LIMITED,64209,"24,781","108,439","123,726","151,369","161,357","173,150","194,008","233,186","222,325","233,590"
1772,TOPPS TILES PLC,46730,"177,693","177,849","195,237","212,221","214,994","211,848","216,887","219,197","192,813","227,997"
1773,VALUE RETAIL PLC,68320,"110,741","127,283","143,266","156,600","196,236","226,590","259,973","286,346","222,318","247,137"
1774,MERCER IRELAND HOLDINGS LIMITED,82990,"85,479","95,942","104,721","111,874","139,313","165,780","189,749","194,206","230,310","247,027"
1775,HUTCHINSON GROUP LIMITED,1610,"183,250","190,021","217,205","214,659","224,496","232,444","238,329","237,645","215,853","245,987"
1776,ERNST & YOUNG BELASTINGADVISEURS LLP,69201,"161,019","173,961","165,958","150,854","180,652","196,450","206,563","223,758","238,816","226,125"
1777,CITY WEST COUNTRY LIMITED,45111,"110,337","143,612","179,393","224,473","277,109","284,654","309,134","297,443","235,396","245,056"
1778,TELEGRAPH MEDIA GROUP LIMITED,58130,"327,500","325,200","318,100",n.a.,"320,100","278,100","271,400","265,791",n.a.,"235,220"
1779,PRESS ACQUISITIONS LIMITED,70100,"327,500","328,100","323,400",n.a.,"327,500","284,300","277,200","265,731",n.a.,"235,220"
1780,VERIZON UK LIMITED,61100,"451,459","440,090","389,783","412,698","405,620","384,627","336,860","306,785","288,111","244,749"
1781,WALKERS SNACK FOODS LIMITED,82990,"273,089","256,309","275,118","272,205","251,740","255,974","230,795","250,964","265,041","244,708"
1782,BAE SYSTEMS GLOBAL COMBAT SYSTEMS MUNITIONS LIMITED,25400,"299,000","278,000","259,000","196,000","212,000","220,000","193,000","209,579","244,412","244,542"
1783,AVON PROTECTION PLC,22190,"106,636","124,851","124,779","134,318","142,884","163,200","165,500","179,300","168,000","184,377"
1784,YEOMANS LIMITED,45111,"137,960","151,795","172,430","182,094","199,125","216,589","213,615","215,435","192,318","244,228"
1785,LOCKHEED MARTIN UK AMPTHILL LIMITED,30400,"124,046","141,365","116,431","130,627","97,448","100,871","117,867","149,116","157,664","244,214"
1786,JACOBS CLEAN ENERGY LIMITED,42220,"130,459","157,860","172,512","155,312","146,366","138,549","164,308","186,469","151,256","244,099"
1787,COSTAIN ENGINEERING & CONSTRUCTION LIMITED,42110,"142,657","160,855","183,471","209,995","246,095","246,452","249,911","230,656","218,500","243,925"
1788,OVE ARUP & PARTNERS HONG KONG LIMITED,71122,"126,941","148,886","173,583","187,805","198,325","218,586","191,457","203,933","225,603","226,901"
1789,LONZA BIOLOGICS PLC,96090,"87,917","89,937","96,193","103,831","104,123","130,831","163,402","183,535","246,313","243,564"
1790,NAPP PHARMACEUTICAL HOLDINGS LIMITED,21200,"289,291","299,922","319,791","320,288","288,015","289,665","314,477","321,779","275,927","243,551"
1791,ASD LIMITED,46720,"255,465","232,254","279,914","221,497","206,064","232,461","244,471","212,689","158,602","243,407"
1792,GLOBALDATA PLC,73120,"53,902","57,306","63,161","60,466","100,013","121,678","157,553","178,195","178,400","189,300"
1793,WCF LTD.,47250,"118,530","148,857","158,428","150,759","142,733","145,998","166,783","182,056","165,048","151,054"
1794,BHFS ONE LIMITED,85100,"88,112","130,579","145,591","155,870","184,109","254,262","278,348","297,367","188,126","243,100"
1795,LIKEWIZE SERVICES UK LIMITED,61900,n.a.,n.a.,"27,916","284,577","350,011","311,413","373,212","332,186","206,805","243,045"
1796,WILLIS GROUP SERVICES LIMITED,82990,"185,000","169,000","167,000","178,000","219,000","286,000","262,000","264,000","243,000","243,000"
1797,TOYOTA MATERIAL HANDLING UK LIMITED,46140,"167,831","171,000","194,825","198,246","201,053","220,991","214,180","224,256","235,514","207,179"
1798,GB GROUP PLC,62020,"31,827","39,424","41,835","57,283","73,401","87,486","119,702","143,504","199,101","217,659"
1799,"CHANGE, GROW, LIVE",96090,"80,815","99,817","116,815","141,267","158,326","155,970","194,975","212,573","219,120","220,126"
1800,LOMBARD NORTH CENTRAL PUBLIC LIMITED COMPANY,64999,"272,000","268,000","268,000","281,000","298,000","302,000","304,000","305,000","276,000","242,000"
1801,H.L. HUTCHINSON LIMITED,1610,"181,987","188,324","215,365","212,510","222,224","229,963","234,220","234,044","211,866","241,815"
1802,NCR LIMITED,62090,"187,550","209,515","258,024","256,931","249,535","250,863","195,154","238,444","255,729","240,938"
1803,OXOID LIMITED,32990,"107,840","112,093","111,422","117,445","122,532","127,091","137,918","136,607","155,910","240,918"
1804,OGILVY & MATHER GROUP (HOLDINGS) LIMITED,73110,"249,570","282,689","229,174","236,782","256,101","266,478","238,017","237,249","198,801","240,847"
1805,WESTERN AUTOMOBILE COMPANY LIMITED,45111,"114,399","139,092","155,940","185,570","200,537","221,659","234,689","242,608","192,116","240,843"
1806,EUROVIA INFRASTRUCTURE LIMITED,42110,"132,174","203,144","223,677","231,102","243,122","221,373","209,216","238,998","227,166","240,809"
1807,SAVE THE CHILDREN FUND,88990,"283,748","342,594","370,290","389,717","404,525","406,558","303,202","307,365","288,730","240,409"
1808,GAP HOLDINGS LIMITED,77320,"85,352","97,616","118,400","143,309","157,696","175,048","186,597","202,952","209,752","196,856"
1809,WORLDWIDE FRUIT LIMITED,46310,"104,432","113,248","116,101","111,196","119,318","204,864","155,321","160,984",n.a.,"219,874"
1810,GAP GROUP LIMITED,77320,"85,352","97,616","118,400","143,309","157,327","174,649","186,165","202,552","209,314","196,499"
1811,C C G (HOLDINGS) LIMITED,46730,"109,731","128,879","87,917","124,474","119,688","135,810","144,208","168,379","187,681","194,681"
1812,WILLIAM HARE GROUP LIMITED,43999,"179,458","157,520","165,490","179,827","217,767","204,446","221,399","203,125","191,676","239,510"
1813,ADM MILLING LIMITED,10611,"208,938","249,767","209,460","195,632","179,440","194,627","202,144","237,353","232,387","239,390"
1814,ROYAL MENCAP SOCIETY,87200,"200,597","196,584","201,195","191,651","191,328","191,941","203,748","209,323","220,240","238,249"
1815,VOSPERS MOTOR HOUSE LIMITED,45111,"174,144","207,900","250,937","232,302","234,307","236,887","248,175","256,499","222,419","238,897"
1816,VOSPERS OF PLYMOUTH LIMITED,45111,"174,144","207,900","250,937","232,302","234,307","236,887","248,175","256,499","222,419","238,897"
1817,KELTRUCK LIMITED,45310,"108,280","138,894","120,702","155,738","152,495","149,640","156,870","208,823","163,063","164,395"
1818,SUN VALLEY FOODS LIMITED,10130,"442,501","451,218","466,283","418,786","439,228","464,012","381,701","243,406","189,345","204,621"
1819,REED STAFFING SERVICES LIMITED,78200,"237,851","241,526","224,152","223,600","223,943","230,943","234,232","231,094","247,835","304,066"
1820,FMC TECHNOLOGIES LIMITED,9100,"284,559","337,451","365,838","313,664","199,287","172,820","150,519","247,518","292,635","238,099"
1821,GIVAUDAN UK LIMITED,32990,"285,111","245,757","194,199","190,464","191,558","216,479","238,111","252,396","235,910","238,089"
1822,OASIS COMMUNITY LEARNING,85310,"200,157","155,795","263,330","192,760","203,919","201,267","174,783","207,461","207,256","226,020"
1823,ARK SCHOOLS,85200,"65,794","170,772","211,568","179,260","180,690","185,004","252,477","255,951","211,503","255,090"
1824,WELCOME BREAK GROUP LIMITED,47110,"196,807","196,545","197,803","210,064","220,480","227,305","220,073","238,972","168,946","237,475"
1825,INTERSURGICAL LIMITED,32500,"120,164","128,775","134,960","140,888","164,312","184,840","200,874","213,199","261,819","237,453"
1826,LOUNGERS UK LIMITED,56101,"15,065","22,149","33,731","48,015","68,475","91,753","121,067","152,999","166,502","78,346"
1827,ACORN MOBILITY SERVICES LTD.,32990,"106,619","127,114","136,461","149,223","177,198","211,771","224,425","241,070","230,583","236,640"
1828,COCA-COLA HBC NORTHERN IRELAND LIMITED,11070,"193,122","197,167","189,576","172,315","176,562","189,169","213,491","232,100","204,739","236,460"
1829,VALENCIA WASTE MANAGEMENT LIMITED,96090,"380,217","356,741","387,753","411,512","359,826","330,025","313,378","314,661","294,964","236,396"
1830,RULLION ENGINEERING LIMITED,78200,"120,064","125,730","155,184","176,260","169,022","181,583","207,371","226,655","223,392","236,353"
1831,MERCEDES AMG HIGH PERFORMANCE POWERTRAINS LIMITED,72190,"132,950","141,348","145,355","151,791","140,439","191,999","195,495","237,770","195,357","236,238"
1832,MERIDIAN PORT HOLDINGS LIMITED,70100,"67,445","69,346","72,784","83,181","117,410","278,239","307,530","214,904","162,595","236,189"
1833,WATES PROPERTY SERVICES LIMITED,96090,"46,261","53,404","68,579","73,562","115,961","158,351","203,930","201,815","213,935","213,204"
1834,J.R. DALZIEL LIMITED,46390,"130,866","144,862","154,741","163,028","164,846","178,789","184,926","183,707","200,944","211,718"
1835,NOON PRODUCTS LIMITED,10390,"192,838","199,723","198,155","211,385","220,899","222,098","208,185","205,480","200,247","234,873"
1836,FORMULA ONE MANAGEMENT LIMITED,59113,"106,002","111,458","114,227","113,541","124,765","184,442","201,746","228,631","171,128","234,829"
1837,FAT FACE LIMITED,47710,"163,622","178,829","200,051","205,401","220,195","224,695","235,864","236,419","198,072","151,331"
1838,KURT GEIGER LIMITED,47721,"202,110","218,159","251,775","281,637",n.a.,"337,653","324,587","334,660","347,019","192,304"
1839,BRIGGS & FORRESTER GROUP LIMITED,70100,"131,777","126,860","151,483","164,436","177,456","181,716","222,353","262,158","223,158","234,154"
1840,NFU MUTUAL (SERVICE COMPANY) LIMITED,82990,"130,881","162,450","151,978","161,630","165,160","188,739","199,364","209,741","232,612","234,102"
1841,EATON LIMITED,28131,"145,340","163,729","317,370","311,781","348,879","376,738","398,455","388,924","265,962","233,984"
1842,FNZ (UK) LTD,64209,"46,980","44,317","56,646","72,459","94,748","107,613","126,822","158,287","178,567","233,618"
1843,R.G. CARTER CONSTRUCTION LIMITED,41201,"212,134","238,781","242,327","245,987","263,903","204,052","246,833","302,174","222,046","233,586"
1844,TOPPS TILES (UK) LIMITED,47520,"170,136","175,177","195,192","212,180","214,994","211,724","217,776","216,369","185,348","225,095"
